"category_id","agg1","agg2"
"433127","Esportes e Fitness","Patinetes e Scooters"
"188914","Eletrodomésticos","Bebedouros e Purificadores"
"2097","Brinquedos e Hobbies","Veículos de Brinquedo"
"456651","Brinquedos e Hobbies","Mini Veículos e Bicicletas"
"268503","Saúde","Terapias Alternativas"
"433286","Brinquedos e Hobbies","Brinquedos para Bebês"
"393561","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"454796","Indústria e Comércio","Embalagem e Logística"
"456923","Agro","Apicultura"
"431656","Beleza e Cuidado Pessoal","Farmácia"
"31212","Antiguidades e Coleções","Militaria e Afins"
"457493","Festas e Lembrancinhas","Equipamento para Festas"
"270023","Construção","Mobiliário para Cozinhas"
"85872","Pet Shop","Peixes"
"436417","Casa, Móveis e Decoração","Organização para Casa"
"123984","Esportes e Fitness","Rapel, Montanhismo e Escalada"
"277613","Alimentos e Bebidas","Frescos"
"7868","Acessórios para Veículos","Segurança Veicular"
"46268","Brinquedos e Hobbies","Hobbies"
"268453","Esportes e Fitness","Paintball"
"432823","Indústria e Comércio","Equipamento para Escritórios"
"432258","Brinquedos e Hobbies","Brinquedos de Praia e Piscina"
"437340","Acessórios para Veículos","Segurança Veicular"
"256076","Eletrônicos, Áudio e Vídeo","Acessórios para TV"
"439260","Acessórios para Veículos","Performance"
"85879","Pet Shop","Roedores"
"455416","Brinquedos e Hobbies","Mini Veículos e Bicicletas"
"278294","Esportes e Fitness","Rapel, Montanhismo e Escalada"
"272435","Eletrônicos, Áudio e Vídeo","Projetores e Telas"
"457190","Agro","Maquinaria Agrícola"
"271777","Beleza e Cuidado Pessoal","Artigos para Cabeleireiros"
"39589","Esportes e Fitness","Patín e Skateboard"
"30059","Casa, Móveis e Decoração","Têxteis de Casa e Decoração"
"11187","Informática","Cabos e Hubs USB"
"435293","Construção","Pisos e Rejuntes"
"1336","Esportes e Fitness","Vôlei"
"11466","Livros, Revistas e Comics","Catálogos"
"1586","Casa, Móveis e Decoração","Iluminação Residencial"
"85862","Pet Shop","Peixes"
"270529","Pet Shop","Gatos"
"3016","Instrumentos Musicais","Instrumentos de Corda"
"388193","Saúde","Ortopedia"
"256817","Festas e Lembrancinhas","Decoração de Festa"
"264880","Beleza e Cuidado Pessoal","Cuidados com a Pele"
"437797","Acessórios para Veículos","Ferramentas para Veículos"
"433037","Brinquedos e Hobbies","Anti-stress e Engenho"
"271541","Mais Categorias","Esoterismo e Ocultismo"
"435576","Informática","Projetores e Telas"
"252335","Beleza e Cuidado Pessoal","Artigos para Cabeleireiros"
"73867","Games","Peças para Consoles"
"438120","Brinquedos e Hobbies","Hobbies"
"60658","Acessórios para Veículos","Ferramentas para Veículos"
"199175","Beleza e Cuidado Pessoal","Barbearia"
"67837","Esportes e Fitness","Wakeboard e Esquí Acuático"
"456579","Mais Categorias","Garex"
"271419","Ferramentas","Ferramentas para Jardim"
"435257","Saúde","Ortopedia"
"413317","Construção","Loja das Tintas"
"414235","Calçados, Roupas e Bolsas","Indumentária Laboral e Escolar"
"270867","Indústria e Comércio","Embalagem e Logística"
"420089","Acessórios para Veículos","Segurança Veicular"
"123937","Esportes e Fitness","Kitesurf"
"6156","Bebês","Outros"
"411909","Ferramentas","Ferramentas para Jardim"
"370798","Acessórios para Veículos","Ferramentas para Veículos"
"438524","Festas e Lembrancinhas","Decoração de Festa"
"85860","Pet Shop","Gatos"
"455788","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"180137","Eletrônicos, Áudio e Vídeo","Drones e Acessórios"
"28140","Calçados, Roupas e Bolsas","Roupas para Bebês"
"271843","Eletrodomésticos","Refrigeração"
"271557","Acessórios para Veículos","Navegadores GPS para Vehículos"
"189884","Casa, Móveis e Decoração","Iluminação Residencial"
"454740","Brinquedos e Hobbies","Ar Livre e Playground"
"454380","Informática","Periféricos para PC"
"457315","Pet Shop","Coelhos"
"270916","Esportes e Fitness","Equitação"
"271669","Bebês","Segurança para Bebê"
"270883","Bebês","Passeio do Bebê"
"120316","Eletrodomésticos","Fornos e Fogões"
"261070","Bebês","Chupetas e Mordedores"
"255789","Acessórios para Veículos","Rodas"
"436797","Arte, Papelaria e Armarinho","Arte e Trabalhos Manuais"
"99914","Informática","Leitores e Scanners"
"85890","Pet Shop","Roedores"
"432466","Casa, Móveis e Decoração","Segurança para Casa"
"269584","Alimentos e Bebidas","Bebidas"
"269775","Construção","Mobiliário para Banheiros"
"271553","Agro","Maquinaria Agrícola"
"430917","Informática","Componentes para PC"
"10320","Informática","Armazenamento"
"439075","Eletrônicos, Áudio e Vídeo","Bolsas e Estojos"
"44415","Informática","Monitores e Acessórios"
"456847","Agro","Lubrificantes e Fluidos"
"51146","Brinquedos e Hobbies","Hobbies"
"438460","Informática","Periféricos para PC"
"271154","Calçados, Roupas e Bolsas","Malas e Bolsas"
"1818","Brinquedos e Hobbies","Bonecos e Bonecas"
"12180","Brinquedos e Hobbies","Hobbies"
"438774","Informática","Armazenamento"
"433234","Instrumentos Musicais","Equipamento para DJs"
"85850","Pet Shop","Aves e Acessórios"
"1280","Esportes e Fitness","Canoas, Caiaques e Infláveis"
"456137","Acessórios para Veículos","Lubrificantes e Fluidos"
"455776","Acessórios para Veículos","Limpeza Automotiva"
"271676","Eletrodomésticos","Lavadores"
"271121","Esportes e Fitness","Futebol"
"257366","Festas e Lembrancinhas","Decoração de Festa"
"432407","Calçados, Roupas e Bolsas","Malas e Bolsas"
"1663","Informática","Componentes para PC"
"252391","Indústria e Comércio","Embalagem e Logística"
"277470","Informática","Criptomoedas"
"73871","Games","Peças para Consoles"
"449878","Agro","Animais"
"458008","Esportes e Fitness","Tênis, Paddle e Squash"
"270293","Brinquedos e Hobbies","Brinquedos de Faz de Conta"
"437794","Ferramentas","Ferramentas Pneumáticas"
"429409","Acessórios para Veículos","Limpeza Automotiva"
"5780","Acessórios para Veículos","Tuning"
"113662","Calçados, Roupas e Bolsas","Roupas para Bebês"
"440949","Ferramentas","Ferramentas para Jardim"
"40594","Bebês","Quarto do Bebê"
"11615","Eletrônicos, Áudio e Vídeo","Componentes Eletrônicos"
"271566","Brinquedos e Hobbies","Brinquedos de Praia e Piscina"
"457079","Agro","Energia Renovável"
"264874","Beleza e Cuidado Pessoal","Cuidados com a Pele"
"432251","Casa, Móveis e Decoração","Segurança para Casa"
"180316","Esportes e Fitness","Futebol"
"269768","Eletrodomésticos","Fornos e Fogões"
"99901","Eletrônicos, Áudio e Vídeo","Projetores e Telas"
"438951","Esportes e Fitness","Golfe"
"278060","Instrumentos Musicais","Instrumentos de Corda"
"270687","Pet Shop","Roedores"
"456075","Ferramentas","Acessórios para Ferramentas"
"1648","Informática","Informática"
"442432","Agro","Animais"
"6819","Celulares e Telefones","Acessórios para Celulares"
"442402","Agro","Infra-estrutura Rural"
"456129","Acessórios para Veículos","Lubrificantes e Fluidos"
"67485","Brinquedos e Hobbies","Ar Livre e Playground"
"277531","Bebês","Banho do Bebê"
"180337","Esportes e Fitness","Slackline"
"271599","Agro","Agro"
"456150","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"261055","Acessórios para Veículos","Performance"
"456538","Construção","Mobiliário para Banheiros"
"46235","Festas e Lembrancinhas","Artigos para Festas"
"87327","Games","Peças para Consoles"
"432918","Informática","Conectividade e Redes"
"432696","Esportes e Fitness","Rugby"
"455296","Alimentos e Bebidas","Congelados"
"50874","Brinquedos e Hobbies","Fantoches e Marionetas"
"454776","Indústria e Comércio","Equipamento para Escritórios"
"277563","Casa, Móveis e Decoração","Organização para Casa"
"70298","Câmeras e Acessórios","Instrumentos Ópticos "
"439077","Eletrônicos, Áudio e Vídeo","Bolsas e Estojos"
"435187","Instrumentos Musicais","Equipamento para DJs"
"420003","Pet Shop","Peixes"
"277367","Beleza e Cuidado Pessoal","Depilação"
"85885","Pet Shop","Peixes"
"271922","Eletrodomésticos","Refrigeração"
"432602","Esportes e Fitness","Surf e Bodyboard"
"277532","Bebês","Banho do Bebê"
"412060","Calçados, Roupas e Bolsas","Acessórios de Moda"
"418301","Celulares e Telefones","Rádio Comunicadores"
"430900","Beleza e Cuidado Pessoal","Artigos para Cabeleireiros"
"457518","Festas e Lembrancinhas","Equipamento para Festas"
"186296","Casa, Móveis e Decoração","Organização para Casa"
"5359","Bebês","Segurança para Bebê"
"269569","Saúde","Massagem"
"46595","Acessórios para Veículos","Tuning"
"211786","Construção","Acessórios de Construção"
"60182","Acessórios para Veículos","Som Automotivo"
"244746","Brinquedos e Hobbies","Jogos de Tabuleiro e Cartas"
"57843","Informática","Estabilizadores e No Breaks"
"270205","Pet Shop","Coelhos"
"38186","Câmeras e Acessórios","Cabos"
"135937","Instrumentos Musicais","Equipamento para DJs"
"270518","Pet Shop","Roedores"
"67843","Esportes e Fitness","Paintball"
"422145","Saúde","Ortopedia"
"10858","Informática","Acessórios para PC Gaming"
"9575","Informática","Armazenamento"
"268323","Bebês","Segurança para Bebê"
"182050","Beleza e Cuidado Pessoal","Maquiagem"
"424842","Esportes e Fitness","Hóquei"
"271060","Esportes e Fitness","Tiro Esportivo"
"199408","Beleza e Cuidado Pessoal","Cuidados com a Pele"
"69669","Esportes e Fitness","Rapel, Montanhismo e Escalada"
"87333","Games","Peças para Consoles"
"278268","Beleza e Cuidado Pessoal","Maquiagem"
"421363","Esportes e Fitness","Rapel, Montanhismo e Escalada"
"456578","Mais Categorias","Roda"
"454744","Saúde","Terapias Alternativas"
"257274","Festas e Lembrancinhas","Decoração de Festa"
"440498","Indústria e Comércio","Uniformes e Roupa de Trabalho"
"432188","Construção","Encanamento"
"431813","Eletrônicos, Áudio e Vídeo","Cabos"
"189194","Casa, Móveis e Decoração","Iluminação Residencial"
"264339","Brinquedos e Hobbies","Bonecos e Bonecas"
"438996","Esportes e Fitness","Esqui e Snowboard"
"435572","Informática","Projetores e Telas"
"1665","Informática","Leitores e Scanners"
"432909","Acessórios para Veículos","Ferramentas para Veículos"
"457405","Festas e Lembrancinhas","Fantasias e Cosplay"
"439752","Antiguidades e Coleções","Colecionáveis de Esportes"
"409094","Casa, Móveis e Decoração","Iluminação Residencial"
"439120","Indústria e Comércio","Equipamento para Escritórios"
"18367","Esportes e Fitness","Natação"
"99245","Informática","Monitores e Acessórios"
"5457","Antiguidades e Coleções","Outras Antiguidades"
"11114","Informática","Conectividade e Redes"
"457109","Agro","Máquinas Forrageiras"
"277912","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"456633","Brinquedos e Hobbies","Mini Veículos e Bicicletas"
"198900","Beleza e Cuidado Pessoal","Depilação"
"455045","Mais Categorias","Artigos para Fumadores"
"431659","Beleza e Cuidado Pessoal","Farmácia"
"271214","Brinquedos e Hobbies","Bonecos e Bonecas"
"277474","Beleza e Cuidado Pessoal","Depilação"
"1399","Bebês","Roupas de Bebê"
"48241","Esportes e Fitness","Futebol"
"80355","Esportes e Fitness","Tênis, Paddle e Squash"
"235632","Indústria e Comércio","Embalagem e Logística"
"457314","Pet Shop","Roedores"
"420321","Bebês","Maternidade"
"420410","Bebês","Passeio do Bebê"
"455515","Brinquedos e Hobbies","Artes e Atividades"
"455810","Saúde","Mobilidade"
"432821","Indústria e Comércio","Equipamento para Escritórios"
"434783","Pet Shop","Gatos"
"430753","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"412740","Indústria e Comércio","Publicidade e Promoção"
"11366","Celulares e Telefones","VoIP"
"442404","Agro","Infra-estrutura Rural"
"420315","Bebês","Maternidade"
"439595","Games","Acessórios para PC Gaming"
"432444","Celulares e Telefones","Acessórios para Celulares"
"439216","Celulares e Telefones","Telefonia Fixa e Sem Fio"
"458040","Pet Shop","Fraldas"
"33390","Casa, Móveis e Decoração","Camas, Colchões e Acessórios"
"271412","Indústria e Comércio","Segurança Laboral"
"117639","Acessórios para Veículos","Performance"
"1094","Pet Shop","Peixes"
"455573","Ferramentas","Acessórios para Ferramentas"
"455805","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"118039","Joias e Relógios","Porta Joias"
"271395","Eletrodomésticos","Lavadores"
"264330","Brinquedos e Hobbies","Anti-stress e Engenho"
"457504","Festas e Lembrancinhas","Lembrancinhas para Fiestas"
"455856","Brinquedos e Hobbies","Brinquedos Eletrônicos"
"457494","Festas e Lembrancinhas","Lembrancinhas para Fiestas"
"432698","Esportes e Fitness","Hóquei"
"433668","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"439229","Celulares e Telefones","Peças para Celular"
"73052","Eletrodomésticos","Bebedouros e Purificadores"
"414244","Calçados, Roupas e Bolsas","Indumentária Laboral e Escolar"
"420320","Bebês","Maternidade"
"123965","Esportes e Fitness","Paintball"
"455075","Eletrodomésticos","Fornos e Fogões"
"11347","Celulares e Telefones","VoIP"
"406028","Mais Categorias","Coberturas Estendidas"
"456093","Alimentos e Bebidas","Comida Preparada"
"399139","Casa, Móveis e Decoração","Iluminação Residencial"
"429270","Informática","Limpeza de PCs"
"39567","Brinquedos e Hobbies","Mini Veículos e Bicicletas"
"67898","Esportes e Fitness","Mergulho"
"439069","Construção","Mobiliário para Banheiros"
"387586","Mais Categorias","Esoterismo e Ocultismo"
"277366","Indústria e Comércio","Segurança Laboral"
"455712","Agro","Maquinaria Agrícola"
"456827","Agro","Apicultura"
"1126","Pet Shop","Outros"
"424929","Esportes e Fitness","Rugby"
"455081","Eletrodomésticos","Fornos e Fogões"
"275575","Calçados, Roupas e Bolsas","Calçados"
"1911","Calçados, Roupas e Bolsas","Outros"
"455516","Brinquedos e Hobbies","Artes e Atividades"
"223534","Esportes e Fitness","Equitação"
"123945","Esportes e Fitness","Surf e Bodyboard"
"455290","Ferramentas","Ferramentas Pneumáticas"
"1720","Informática","Estabilizadores e No Breaks"
"456032","Mais Categorias","Esoterismo e Ocultismo"
"438559","Acessórios para Veículos","Som Automotivo"
"68307","Esportes e Fitness","Futebol"
"459661","Alimentos e Bebidas","Bebidas"
"271675","Casa, Móveis e Decoração","Organização para Casa"
"271774","Ferramentas","Acessórios para Ferramentas"
"438562","Instrumentos Musicais","Estúdio de Gravação"
"439665","Antiguidades e Coleções","Militaria e Afins"
"457120","Agro","Máquinas Forrageiras"
"417990","Instrumentos Musicais","Instrumentos de Corda"
"3904","Acessórios para Veículos","Som Automotivo"
"271558","Acessórios para Veículos","Navegadores GPS para Vehículos"
"1398","Bebês","Roupas de Bebê"
"194744","Instrumentos Musicais","Pianos e Teclados"
"431660","Beleza e Cuidado Pessoal","Farmácia"
"46527","Acessórios para Veículos","Tuning"
"1265","Beleza e Cuidado Pessoal","Cuidados com o Cabelo"
"430540","Bebês","Alimentação e Amamentação"
"7072","Eletrodomésticos","Refrigeração"
"10727","Acessórios para Veículos","Navegadores GPS para Vehículos"
"4954","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie"
"458038","Pet Shop","Petiscos para Animais"
"434832","Pet Shop","Peixes"
"278116","Calçados, Roupas e Bolsas","Moda Íntima e Lingerie"
"1313","Esportes e Fitness","Basquete"
"437765","Brinquedos e Hobbies","Brinquedos para Bebês"
"417964","Indústria e Comércio","Uniformes e Roupa de Trabalho"
"455809","Beleza e Cuidado Pessoal","Tratamentos de Beleza"
"435325","Construção","Encanamento"
"255053","Indústria e Comércio","Têxtil e Calçado"
"63455","Acessórios para Veículos","Ferramentas para Veículos"
"46559","Acessórios para Veículos","Som Automotivo"
"264793","Beleza e Cuidado Pessoal","Barbearia"
"277628","Indústria e Comércio","Publicidade e Promoção"
