"item_id","item","unidades_30d","vertical","agg1_ml","agg2_ml","agg3_ml","domain_id"
"3972435955","Canudo Preto De Plástico Descartável Para Drinks Copão 250un Preto","30","T & B","PARTY","PARTY DISPOSABLES","PARTY DISPOSABLES","MLB-STRAWS"
"6142977828","Disco Corte T41-115x1.0x22.23 Nor Azul Bna12 New","30","CONSTRUCTION & INDUSTRY","TOOLS","TOOL ACCESSORIES","CUTTING ACC","MLB-CUTTING_AND_GRINDING_DISCS_AND_STONES"
"4632213003","Porta Tempero Condimentos Inox Giratorio 12 Potes Redondo","30","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","FOOD STORAGE","MLB-SPICE_RACKS"
"4480639933","Espeto De Jardim Led 6w 2700k Ip66 Finco Interlight Alumínio 127/220v Preto 2700k","30","CONSTRUCTION & INDUSTRY","LIGHTING","EMERGENCY & FLOOD LIGHTS","EMERGENCY & FLOOD LIGHTS","MLB-FLOOD_LIGHTS"
"3189051178","Cabo Hdmi 2 Metros 2.0 4k 19 Pinos Conector Blindado Full Hd","30","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO ACCESSORIES","AUDIO & VIDEO CABLES & ADAPTERS","MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS"
"3532411707","2 Chapinha Low Profile P/ Placa De Vídeo Perfil Baixo Slim","30","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PARTS COMPONENTS","PC COMPONENTS","MLB-COMPUTER_EQUIPMENT_AND_REPLACEMENTS"
"3398307837","Modulo Wi-fi Esp8266 Esp12s","30","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","ELECTRONIC, TOOLS & COMPONENTS","ELECTRONIC COMPONENTS","MLB-MICROCONTROLLER_BOARDS"
"4150465065","Porta Retrato Duplo Decorativo 10x15cm Flat Madeira Aço Branco","30","FURNISHING & HOUSEWARE","DECOR","MIRRORS & DECORATIVE ART","MIRRORS & DECORATIVE ART","MLB-PICTURE_FRAMES"
"5376293218","Silicone Acético Branco Tekbond Vedação Construção Vidro Alumínio 256g","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","CONSTRUCTION MATERIALS","ADHESIVES AND SEALANTS","MLB-SEALANTS_AND_SILICONES"
"3791120659","Kit 3 Cronômetro Timer Digital Imã E Alarme Cozinha Academia Branco","30","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","PREP, GADGETS AND ACC","MLB-KITCHEN_TIMERS"
"3708440215","Suporte Cinturão Peitoral Peito P/ Câmera Gopro Xiaomi Unive Preto","30","TECHNOLOGY","CAMERAS & DRONES","CAMERAS & VIDEO CAMERAS","CAMERAS & VIDEO CAMERAS","MLB-CAMERA_MOUNTS"
"1294385033","Macacão Brim Pesado Manga Longa Uniforme Profissional Cinza","30","CONSTRUCTION & INDUSTRY","INDUSTRY","UNIFORMS","UNIFORMS","MLB-WORK_COVERALLS_AND_OVERALLS"
"4267344567","Fone De Ouvido Blackwire C5210 Mono Usb-a Plantronics Grafite","30","TECHNOLOGY","WEARABLES","HEADPHONES","HEADSETS","MLB-HEADPHONES"
"5770948344","Copo Vidro Parede Dupla 100ml Chá Café Cappuccino Kit 2 Unid Transparente","30","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","DRINKWARE & ICE","MLB-DRINKING_GLASSES"
"3025323736","Metasul Assento Sanitário Almofadado Basico Oval Universal Slim Off Cor Branco","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","BATHROOM & KITCHEN CONSTRUCTION","TOILET SEATS AND LIDS","MLB-TOILET_SEATS"
"787667359","1000 Und Protetor Batente Gota Silicone Adesivo Multiuso Protetor Batente No Pézinho","30","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","OTHER KITCHEN SUPPLY","MLB-KITCHEN_SUPPLIES"
"4033578149","Alimentador Copinho De Amamentação 60ml Copo Dosador Alleite","30","T & B","BABY","BREASTFEED & EATING ACCESSORIES","BABY BOTTLES","MLB-BABY_BOTTLES"
"3610488219","Fecho Lingueta Fenda Fixo P/ Caixa/painel Elétrico/fechadura","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","OTHER ELECTRICAL","MLB-ELECTRICAL_SUPPLIES"
"4159252083","Mouse Com Fio Hp 150 Usb Preto 240j6aa#abm","30","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PC PERIPHERALS","COMPUTER MICE","MLB-COMPUTER_MICE"
"3968789473","Lixa De Cinta 30x533mm P/ Makita Várias Gramaturas (10peças)","30","CONSTRUCTION & INDUSTRY","TOOLS","TOOL ACCESSORIES","CUTTING ACC","MLB-SANDPAPERS"
"916379132","Torneira Automática Metal Banheiro Lavatório Matic Bognar Prateado Polido","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","FAUCETS","BATHROOM FAUCETS","MLB-BATHROOM_FAUCETS_AND_MIXERS"
"4241554607","Fonte Carregador Para Notebook Acer 19v 3.42a 65w Cor Preto","30","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PERIPHERALS ACCESSORIES","NOTEBOOK ACCESSORIES","MLB-LAPTOP_CHARGERS"
"3282614503","Filtro De Ar Projetor Powerlite 2030 W29 X36 S41 X41 U42 C/5","30","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","OTHER ELECTRONICS","ELECTRONIC PRODUCTS","MLB-ELECTRONIC_PRODUCTS"
"4256155421","Botina Bota Bracol Cadarço Bico Pvc Segurança Motorista Epi","30","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-SAFETY_FOOTWEAR"
"3693717197","Colar Coração Glitz Joias Ouro 18k Folheado Zircônia Elegante Feminino","30","FASHION","APPAREL ACCESSORIES","JEWELRY","NECKLACES","MLB-NECKLACES"
"6665632440","Canopla Aço Inox Redonda Aço Inox 2 Polegadas Cp02 Cor Branco","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","CONSTRUCTION MACHINERY & ACC","STAIRS AND BALCONIES RAILS","MLB-STAIRS_AND_BALCONIES_RAILS"
"4347870675","Cabo Conector T Emenda Ribalta Preto Plug Fêmea Plug 5 Pinos","30","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO ACCESSORIES","AUDIO & VIDEO CABLES & ADAPTERS","MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS"
"4913889340","Livro A Startup Enxuta, De Ries, Eric. Editora Sextante, Capa Mole (2019)","30","ENTERTAINMENT","BOOKS AND OTHERS","BOOKS","BOOKS","MLB-BOOKS"
"5088313490","Spot Embutido Stella Easy Par20 Evo 7w 3000k Sth21930pto/30 127/220v Preto","30","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"3799528223","Fita De Gorgurão Gp003 15mm Progresso | 10 Metros Cor Preto","30","FURNISHING & HOUSEWARE","HABERDASHERY","HABERDASHERY","HABERDASHERY","MLB-HABERDASHERY_RIBBONS"
"4039317945","Abridor De Vinho A Ar Portátil Fácil Uso Prático - Moderno","30","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","BAR, WINE & ACC","WINE ACC","MLB-CORKSCREWS_AND_BOTTLE_OPENERS"
"4347207549","Cadeado Premium Corrente Antifurto Moto Bike Trava Portão Cor Preto","30","VEHICLE PARTS & ACCESSORIES","ACC MOTORCYCLES","MOTORCYCLE ACCESSORIES","MOTORCYCLE ACCESSORIES EXTERIOR","MLB-BICYCLE_AND_MOTORCYCLE_LOCKS"
"4302733167","6 Filtros Nioshi P100 2091cn  Uso Profissional Industrial Rosa-chiclete","30","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-MASK_FILTERS"
"1798952082","Cabo De Áudio P2 Para 2 Rca 3 Metros Caixa De Som, Celular","30","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO ACCESSORIES","AUDIO & VIDEO CABLES & ADAPTERS","MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS"
"1965413206","Disjuntor Som Automotivo 80a Dijuntor Carro Chave Geral","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","BREAKERS, LOAD CENTERS AND FUSES","MLB-INDUSTRIAL_FUSES"
"3798991651","Mini Dio Monomodo 12fo Sc Apc Completo Pigtail E Acoplador","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","NET AND FIBER OPTIC","MLB-FIBER_OPTIC_SPLICE_CLOSURES"
"2746565254","Fita Neon Led 5m 12v Corte 2,5cm Flexivel Alto Brilho","30","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LED_STRIPS"
"3860190331","Calça Legging Fitness Zero Transparência Cintura Alta Selene","30","FASHION","APPAREL","CLOTHING","SPORTSWEAR","MLB-LEGGINGS"
"6575295398","Gatilho De Ducha Higiênica Chuveirinho Branco Abs","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","BATHROOM & KITCHEN CONSTRUCTION","BATHTUBS, SHOWERS ACC & DRAINS","MLB-HYGIENIC_SHOWERS"
"5770793426","Luva Nitrílica Descartável Sem Pó Preta 100un Não Cirúrgica","30","HEALTH","HEALTH GOODS","HEALTH PROFESSIONAL","HEALTH PROFESSIONAL CONSUMABLES","MLB-DISPOSABLE_GLOVES"
"4411363789","Óleo Seve Amêndoas E Frésia Natura Deo Corporal - 200ml","30","BEAUTY","BEAUTY PERSONAL CARE","BODY CARE","BODY CARE","MLB-BODY_SKIN_CARE_PRODUCTS"
"4353695097","Mini Controle Dimmer Branco Fita Led 5a 24v 72w Plástico","30","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LED_STRIPS"
"3952017181","Fix All Turbo Super Cola Tudo 20min Soudal Todas Aplicações Branco","30","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-GLUES_AND_ADHESIVES"
"3824754027","Fonte Slim Driver 12v 10a 120w Bivolt P Fita Led Perfil Led","30","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","ELECTRONIC, TOOLS & COMPONENTS","ELECTRONIC COMPONENTS","MLB-EMBEDDED_SWITCH_MODE_POWER_SUPPLIES"
"6434099398","Térmico Brasil Logo Brasil Dtf  - Azul Azul Logo Brasil (cbf)","30","SPORTS","MOUNTAIN & OUTDOORS","CAMPING","GEAR & EQUIPMENT","MLB-THERMAL_CUPS_AND_TUMBLERS"
"854859865","Pino Engate Rapido Tripé C/ Rosca Femea 1/4 E 3/8 1un","30","CONSTRUCTION & INDUSTRY","TOOLS","TOOL ACCESSORIES","DRILLS & SCREWDRIVERS ACC","MLB-QUICK_COUPLERS"
"4209909489","Toalhas Umedecidas Uniqcare 19x14 Cm Em Sachê 50 U","30","CPG","CPG PERSONAL CARE","CPG BODY CARE","OTHERS PERSONAL HYGIENE","MLB-HYGIENIC_WET_WIPES"
"3614255591","Dinossauro Esqueleto Flexy Dino Varios Modelos Nude","30","T & B","TOYS AND GAMES","TEDDIES","TEDDIES","MLB-STUFFED_TOYS"
"3617484780","Voltimetro Digital Dc 4,5v-32v Vermelho","30","VEHICLE PARTS & ACCESSORIES","ACC VEHICULAR MULTIMEDIA","VEHICULAR AUDIO","AUDIO AMPLIFIERS","MLB-VEHICLE_AUDIO"
"4572028327","Baterias 12v  Selada Alarmes Cerca Elétrica Monitoramento Preto","30","CONSTRUCTION & INDUSTRY","SECURITY","ALARMS & SENSORS","ALARMS & SENSORS","MLB-HOME_ALARMS_AND_SENSORS"
"3387091245","Cap Tampão 3/4'' (25mm) Pvc Roscável Branco","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","PLUMBING","PIPES AND TUBES","MLB-PIPES_AND_TUBES"
"6304026050","Kit Livro De Colorir Dos Rosa Estilo Bobbie Goods 50 Folhas 180g Com 24 Canetinhas Profissionais","30","ENTERTAINMENT","BOOKS AND OTHERS","BOOKS","BOOKS","MLB-BOOKS"
"5492630028","Porta Conta Comanda Em Couro Sintético Incorpast 1574 Cor Preto Liso","30","CONSTRUCTION & INDUSTRY","INDUSTRY","GASTRONOMY & HOSPITALITY","GASTRONOMY & HOSPITALITY","MLB-CHECK_HOLDERS"
"1475628765","Plug Tomada Adaptador Para Macbook, iPhone,iPad Apple Brasil","30","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PARTS COMPONENTS","PC COMPONENTS","MLB-COMPUTER_EQUIPMENT_AND_REPLACEMENTS"
"5709689504","Cabo Hdmi 2.1 8k 2m 60hz Gold Alta Definição Áudio Atmos Tv Ps5","30","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO ACCESSORIES","AUDIO & VIDEO CABLES & ADAPTERS","MLB-AUDIO_AND_VIDEO_CABLES_AND_ADAPTERS"
"1822089213","Sensor Presenca Teto Embutir/sobrepor Mpt-40esf","30","CONSTRUCTION & INDUSTRY","SECURITY","ALARMS & SENSORS","ALARMS & SENSORS","MLB-HOME_ALARMS_AND_SENSORS"
"4175868731","Kit Completo 10 Pincéis Para Arte Acrílica, Óleo E Aquarela","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","PAINTING","BRUSHES & ROLLERS","MLB-PAINT_BRUSHES"
"4482953061","Plug Tampa Tampão Tapa Furo 1/2 Lavatório Bidê Pia Cuba - 10 Unidades - Plástico Preto","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","FAUCETS","BATHROOM FAUCETS","MLB-BATHROOM_FAUCETS_AND_MIXERS"
"3766238875","Capacete De Segurança Com Aba Frontal Azul Obra Classe B - Plastcor","30","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-SAFETY_HELMETS"
"5706408660","Alicate Para Anéis Interno E Externo Bico Curvo E Reto 04 Pc","30","CONSTRUCTION & INDUSTRY","TOOLS","MANUAL TOOLS","PLIERS","MLB-SNAP_RING_PLIERS"
"3568887247","Cinta Catraca 3 Toneladas Náilon 3000kg 50mm 10m S-forte Amarração Carga Laranja","30","CONSTRUCTION & INDUSTRY","TOOLS","MANUAL TOOLS","LIFTING AND TRACTION","MLB-TIE_DOWN_STRAPS"
"3363808677","Pastilha De Freio Gts Dbp-50s Par Resina Shimano Absolute","30","SPORTS","CYCLING AND OTHERS","BICYCLES ACCESORIES AND SPARE PARTS","BICYCLES ACCESORIES AND SPARE PARTS","MLB-BICYCLE_DISC_BRAKE_PADS"
"3548187303","Jogo Com 2 Canecas De Vidro Borossilicato Parede Dupla 360ml","30","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","DRINKWARE & ICE","MLB-MUGS"
"4488573843","Espelho De Maquiagem Led 3 Tons Portátil Capa Mesa Makeup Branco Grande","30","FURNISHING & HOUSEWARE","DECOR","MIRRORS & DECORATIVE ART","MIRRORS & DECORATIVE ART","MLB-MIRRORS"
"4525259377","Blusa Tricot Brasil Listrada Oversized Feminina Maxi Copa","30","FASHION","APPAREL","CLOTHING","SWEATERS AND CARDIGANS","MLB-SWEATERS_AND_CARDIGANS"
"3109015811","Ocular Ef Para Canon Eos Rebel Xt Xti T1i T2i T3i T4i","30","TECHNOLOGY","CAMERAS & DRONES","CAMERA ACCESSORIES","OTHER CAMERA ACCESSORIES","MLB-PHOTOGRAPHY_ACCESSORIES_AND_REPLACEMENTS"
"6078353554","Kit 100 Saquinho Saco Organza 20x30 Branco Lembrancinha Joia Branco","30","CONSTRUCTION & INDUSTRY","INDUSTRY","ADVERTISEMENT & GRAPHIC DESIGN","ADVERTISEMENT & GRAPHIC DESIGN","MLB-COMMERCIAL_AND_EVENT_BAGS"
"4073491037","Luminaria De Emergência Intelbras Autonôma Lea 150 Branca Cor Branco 127/220v","30","CONSTRUCTION & INDUSTRY","LIGHTING","EMERGENCY & FLOOD LIGHTS","EMERGENCY & FLOOD LIGHTS","MLB-EMERGENCY_LIGHTS"
"1593656689","Calça Social Infantil Tamanho 2 Ao 16 Pronta Entrega","30","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"4819064866","Lâmpada Led Filamento Bolinha Âmbar Retrô G45 Luz Branco-quente 127/220v","30","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LIGHT_BULBS"
"2679551161","Prolongador Botom Aço Inox Preto Vidro (guarda Corpo)","30","FURNISHING & HOUSEWARE","FURNITURE","OTHER FURNITURE","OTHER FURNITURE","MLB-HOME_SUPPLIES"
"4610529373","Roupão Atoalhado Infantil Poncho Com Capuz Toalha Macia Astronauta Lisa 4 A 8 Anos","30","FASHION","APPAREL","CLOTHING","OTHER APPAREL","MLB-ROBES"
"3942893403","Conversor Mídia Fibra Óptica Gigabit Rj45 1000mb Par A+b","30","CONSTRUCTION & INDUSTRY","TOOLS","MANUAL TOOLS","OTHER MANUAL TOOLS","MLB-TOOLS"
"3507258339","Cola Acrílico Poliestireno S-320 Ultra Sinteglas Policarbonato Transparente","30","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-GLUES_AND_ADHESIVES"
"3444226189","Cola Bastão Escolar 40g Leo E Leo Display Com 6 Unidades Branco","30","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-GLUES_AND_ADHESIVES"
"5660991930","Caderneta Tipo Moleskine Agenda Escrever 21x14 Bolso Jojo","30","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","NOTEBOOOKS & PLANNERS","MLB-NOTEBOOKS_AND_WRITING_PADS"
"4834417098","Cesto De Fibra Natural Mocca M C/ Alça 30x21x18cm Bege","30","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","ORGANIZATION","DECOR BOXES & BASKETS","MLB-DECORATIVE_BASKETS"
"4300283693","Espremedor Premium Mondial 30w E-02 Preto 220v","30","HOME ELECTRONICS","SMALL APPLIANCES","KITCHEN","ELECTRIC KITCHEN TOOLS","MLB-ELECTRIC_SQUEEZERS"
"3990333597","Tda 2050 - Tda2050 - Original - Melhor Preço Alta Qualidade","30","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","ELECTRONIC, TOOLS & COMPONENTS","ELECTRONIC COMPONENTS","MLB-INTEGRATED_CIRCUITS"
"5852441638","Capinha Capa Magsafe Translúcida Proteção Câmera Para iPhone","30","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES PARTS & ACCESSORIES","SMARTPHONES & TABLETS CASES & COVERS","MLB-CELLPHONE_CASES_AND_COVERS"
"3958845615","Nexus - Yuval Noah Harari, História Das Redes De Informação E Ia, Companhia Das Letras, Livro Brochura Em Português, 2024","30","ENTERTAINMENT","BOOKS AND OTHERS","BOOKS","BOOKS","MLB-BOOKS"
"5676088844","Adaptador Tomada Tripolar Benjamim 3 Saídas 10a 2p+t Bivolt Flp","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","SWITCHES AND PLUGS","MLB-PLUG_ADAPTERS"
"3611506040","Pen Drive 128gb Lacrado Metal Usb 3.0 High Speed Cinza","30","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","STORAGE","PEN DRIVES","MLB-PENDRIVES"
"3684976459","Controle Remoto Lelong Sky Ka Para Tv Tubo LG Modelos 6710v00090h N","30","HOME ELECTRONICS","TELEVISIONS & STREAMING DEVICES","TELEVISIONS ACCESSORIES","TELEVISIONS ACCESSORIES","MLB-TV_REMOTE_CONTROLS"
"4063179865","Ki 100 Parafuso Telha Fibrocimento 5/16 X 150mm C/ Vedacao","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","CONSTRUCTION MATERIALS","CONSTRUCTION MATERIALS FIXING","MLB-SCREWS"
"3144981281","Kit C10 Cabo Para Celular V8 Turbo 25w Carregamento Rápido","30","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PERIPHERALS ACCESSORIES","CABLES & ACCESSORIES","MLB-DATA_CABLES_AND_ADAPTERS"
"3961581327","Tranca 90° Trava Dobra Angular Porta Correr Janela Segurança Prateado","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","DOOR, WINDOW & FENCES","HARDWARE","MLB-DOOR_AND_WINDOW_LATCHES"
"3703718731","Anel De Pilates Flexivel Fisioterapia Arco Fortalecedor Yoga Roxo, Preto E Cinza","30","SPORTS","INDOOR SPORTS","GYM","GYM ACCESORIES","MLB-GYMNASTIC_HOOPS_AND_PILATES_RINGS"
"4228829899","Tomada Carregador Carro Usb Tipo C Pd3.0 Voltimetro Vermelho","30","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES PARTS & ACCESSORIES","SMARTPHONES DEVICE CHARGERS","MLB-MOBILE_DEVICE_CHARGERS"
"2867788290","Sapato Sticky Epi Antiderrapante Hospital Enfermagem Cozinha","30","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-SAFETY_FOOTWEAR"
"4165214857","Martelo Neurologico Cinza Buck Pinça Homeostatica","30","CONSTRUCTION & INDUSTRY","TOOLS","MANUAL TOOLS","HAMMERS","MLB-MANUAL_HAMMERS"
"5157340550","Isosource 1.5 1000ml Nestlé Sabor (sem Sabor)","30","HEALTH","SUPPLEMENTS","SPORTS SUPPLEMENTS","PROTEINS","MLB-SUPPLEMENTS"
"4288657877","Calça Sarja Premium Masculina Plus Size Bolso Faca Embutido","30","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"3832865981","Óleo De Câmbio Automático Atf+4 Fiat Toro Jeep Compass Mopar","30","VEHICLE PARTS & ACCESSORIES","OILS & FILTERS","OILS","CARS & VANS OILS","MLB-VEHICLE_MANUAL_TRANSMISSION_OILS"
"5451824782","Cordão Reforçado Para Copo Térmico C/ Regulagem  Preto Alçapretag","30","SPORTS","MOUNTAIN & OUTDOORS","CAMPING","GEAR & EQUIPMENT","MLB-THERMAL_CUPS_AND_TUMBLERS"
"5983648382","C.kamura Style Styling Gel - Gel Fixador 245g Beleza Na Web","30","BEAUTY","HAIR","HAIR","HAIR CARE","MLB-HAIR_TREATMENTS"
"3525837255","Kit 10 Fitas Cintos Teflon Seladoras-900/1000sa/sa800/1000  Palha","30","CONSTRUCTION & INDUSTRY","INDUSTRY","PACKAGING","PACKAGING","MLB-THERMAL_ADHESIVE_TAPES"
"4368705965","Suplemento Nutricional Nutridrink Protein De Morango 200 Ml Danone","30","HEALTH","SUPPLEMENTS","SPORTS SUPPLEMENTS","PROTEINS","MLB-SUPPLEMENTS"
"3304571731","Sueter Masculino Tricot Lã Masculina Canelada Gola Redonda","30","FASHION","APPAREL","CLOTHING","SWEATERS AND CARDIGANS","MLB-SWEATERS_AND_CARDIGANS"
"5351011898","Kit 10 Holofote Refletor Led Eco Pro 100w Luz Branco Frio Bivolt","30","CONSTRUCTION & INDUSTRY","LIGHTING","EMERGENCY & FLOOD LIGHTS","EMERGENCY & FLOOD LIGHTS","MLB-FLOOD_LIGHTS"
"3591617928","Huggies Fralda Descartável Máxima Proteção Xxg - 58 Un Extra Extra Grande (xxg) Sem Gênero","30","CPG","CPG PERSONAL CARE","BABY DIAPERS","BABY DIAPERS","MLB-DISPOSABLE_BABY_DIAPERS"
"5408489384","Tecido Chitão Floral 1,50m  Festa Junina Chita -por Metro","30","CONSTRUCTION & INDUSTRY","INDUSTRY","TEXTIL INDUSTRY","TEXTIL INDUSTRY","MLB-FABRICS"
"4573873747","Mepilex Border Sacrum 22x25cm Curativo Sacral Molnlycke","30","HEALTH","HEALTH GOODS","PHARMACY ARTICLES","PHARMACY ARTICLES","MLB-PROTECTIVE_ADHESIVE_BANDAGES"
"3271738281","Mini Garrafa Térmica Garrafinha Parede Dupla Aço Inox 350ml Prateado","30","SPORTS","MOUNTAIN & OUTDOORS","CAMPING","GEAR & EQUIPMENT","MLB-THERMOSES"
"5336494808","Torneira Para Botijão Térmico Termolar Maxitermo Cor Preto","30","SPORTS","MOUNTAIN & OUTDOORS","CAMPING","GEAR & EQUIPMENT","MLB-THERMOSES"
"5811924858","Conjunto Feminino Calça Com Bolso Blusa Bicolor Casual Verão","30","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-SHORTS"
"3943448703","Filtros De Reposição P3 Spr316 Gvs Elipse Para Máscaras Semifaciais P/m; M/g","30","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-PROTECTIVE_RESPIRATORS"
"5442401006","Fita Adesiva Antiderrapante Preta 50 Mm X 5 M Tekbond Cor Preto","30","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-NON_SLIP_TAPES"
"6191355314","Álcool Isopropílico Quimivida 5l","30","CPG","CPG HOME CARE","CLEANING PRODUCTS & SUPPLIES","HOUSE CLEANING PRODUCTS","MLB-SCREEN_CLEANERS"
"4693877046","Kit 4 Rolamentos 6800zz - Rsl 10x19x5","30","HOME ELECTRONICS","HOUSEHOLD APPLIANCES PARTS","LAUNDRY PARTS","WASHING & DRYER MACHINE PARTS","MLB-WASHING_AND_DRYER_MACHINE_BEARINGS"
"4466485451","Película De Vidro Temperado P/ Tablet Galaxy S10 Lite X400","30","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES PARTS & ACCESSORIES","SMARTPHONES, TABLETS & GPS SCREEN PROTECTORS","MLB-CELLPHONE_TABLET_AND_GPS_SCREEN_PROTECTORS"
"4040516669","Rele Fotocélula Bivolt Qualitronix Qr51 127/220v Corujito. 127/220v","30","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","SWITCHES AND PLUGS","MLB-HOME_APPLIANCE_CONTACTORS_AND_RELAYS"
"4209981570","Tampão Inox 304 Tc 1/2''/3/4''","30","CONSTRUCTION & INDUSTRY","INDUSTRY","INDUSTRY GENERAL EQUIPMENT","INDUSTRY GENERAL EQUIPMENT","MLB-INDUSTRIAL_AND_COMMERCIAL_EQUIPMENT"
"3742366373","Fita Adesiva Transparente 45x100 Durex Largo - 10 Rolos Liso","30","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-ADHESIVE_TAPES"
"2819535600","Kit 8 Ganchos Redondo De Pinus Pendurador Parede Cabideiro Natural","30","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","ORGANIZATION","CLOTHING ORG","MLB-CLOTHES_HANGERS"
"3918260475","Espelho Redondo Decorativo 25x25 Moldura Prateado","30","FURNISHING & HOUSEWARE","DECOR","MIRRORS & DECORATIVE ART","MIRRORS & DECORATIVE ART","MLB-MIRRORS"
"5769919524","Kit 5.000 Abraçadeiras Nylon Plástica Presilha 2,5mm X 100mm Preto","30","CONSTRUCTION & INDUSTRY","INDUSTRY","PACKAGING","PACKAGING","MLB-SECURITY_SEALS"
"3358290757","Spot Led Quadrado Direcionável Embutir 5w Luz Amarela Estrutura 3000k Luz Quente Tom De Luz Amarelado 127/220v","30","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
