"item_id","item","agg1","agg2","unidades_30d","ordenes","precio_prom_brl"
"4026056401","Kit C/ 10un Pano De Chão Encorpado Xadrez Grande - Neves - Pesado 95g 45x65cm Azul-marinho","Acessórios para Veículos","Limpeza Automotiva","1358","1122","36"
"3670568927","Lubfast Óleo Protetivo Desengripante 300ml Kit 12un","Acessórios para Veículos","Limpeza Automotiva","1353","1115","68"
"5606304238","Toalha De Microfibra Sem Costura 350gsm 40x60 Vonixx Cinza","Acessórios para Veículos","Limpeza Automotiva","1352","765","20"
"4524174455","Antiembaçante Spray Glazy Anti Fog 500ml Vonix Vidro Espelho","Acessórios para Veículos","Limpeza Automotiva","1351","1326","53"
"4502453099","Shine 3 Em 1 Revestimento 300ml Brilho Proteção 12 Meses Violeta-escuro","Acessórios para Veículos","Limpeza Automotiva","1324","1269","65"
"3552001289","Massa De Polir Nº 2 Polimento Automotivo Maxi Rubber 490g 127/220v","Acessórios para Veículos","Limpeza Automotiva","1299","1247","24"
"3861870232","Cera Líquida Blend Spray Carnaúba Vonixx 500ml Com Toalha Microfibra","Acessórios para Veículos","Limpeza Automotiva","1292","1235","52"
"6099740400","Sintra Pro Vonixx Limpeza Interna Veículo Bactericida 1,5l","Acessórios para Veículos","Limpeza Automotiva","1282","1250","37"
"3767165845","V-mol Vonixx Shampoo Para Lavar Carro Desincrustante 1,5l","Acessórios para Veículos","Limpeza Automotiva","1280","1259","41"
"5677417814","4un Perfumes Automotivo 10ml Aromas De Luxo Cheirinho Carro","Acessórios para Veículos","Limpeza Automotiva","1251","1216","39"
"6199927912","V-mol 1,5lt. Shampoo Desengraxante Lavagem Automotiva Vonixx","Acessórios para Veículos","Limpeza Automotiva","1213","1182","37"
"4032938233","Kit 100 Cheirinho De Carro Personalizado Com Sua Marca Logo Branco Baunilha","Acessórios para Veículos","Limpeza Automotiva","1208","807","90"
"6223251570","Aspirador De Pó Automotivo Portátil Potente 180w Com Filtro Hepa E Cabo De 4,0m Para Carro Caminhão Caminhonete Laranja 12v","Acessórios para Veículos","Limpeza Automotiva","1191","1181","102"
"3804761793","Tinta Para Couro Sapatos, Jaquetas, Sofás, Bancos, Bolsas.","Acessórios para Veículos","Limpeza Automotiva","1176","1080","27"
"4238704765","Vonixx Glazy Limpa Vidros 4 Em 1 500ml Reduz Atrito Com Pano Aplicador","Acessórios para Veículos","Limpeza Automotiva","1166","1131","40"
"5606279820","Perfume Automotivo V8 Intense - Estilo Motors Branco","Acessórios para Veículos","Limpeza Automotiva","1150","1143","97"
"4232570401","Sintra Pro Vonixx Limpeza Interna Veiculo Bactericida 1,5l","Acessórios para Veículos","Limpeza Automotiva","1140","1120","40"
"4341161381","Vonixx Blend 500ml Proteção E Brilho + Flanela Microfibra","Acessórios para Veículos","Limpeza Automotiva","1136","1094","52"
"4558794070","Revitalizador Plastico Borracha Renovador Painel Carro Moto","Acessórios para Veículos","Limpeza Automotiva","1110","1036","20"
"3964055281","Aromatizante Cheirinho Odorizador Carro Novo Automotivo 1l","Acessórios para Veículos","Limpeza Automotiva","1101","1057","36"
"5519403918","Aditivo Radiador Paraflu Concentrado Rosa Renault 3001 Rosa-chiclete","Acessórios para Veículos","Lubrificantes e Fluidos","4983","1525","19"
"5517900468","Aditivos Água Arrefecimento Radiador Pronto Uso Paraflu Rosa-chiclete","Acessórios para Veículos","Lubrificantes e Fluidos","4634","1458","17"
"4395992764","Mobil Super 5w30 Oleo Sintético Api Sp Ilsac Gf6a 1lt","Acessórios para Veículos","Lubrificantes e Fluidos","2991","948","32"
"3905416417","Óleo Motor Volkswagen 5w40 Sintético Gs55553r2bra","Acessórios para Veículos","Lubrificantes e Fluidos","2706","818","42"
"6475851436","Mobil Óleo Super Moto 10w30 1 Litro Semi Sintetico 4t Mx","Acessórios para Veículos","Lubrificantes e Fluidos","2241","1571","39"
"4436374781","Oleo Lubrificante Motor Sintetico Selenia 1 Litro 5w30","Acessórios para Veículos","Lubrificantes e Fluidos","2135","816","31"
"4603823997","Aditivo Coolant Up Líquido Radiador Rosa Petronas Concentrad Rosa-chiclete","Acessórios para Veículos","Lubrificantes e Fluidos","1970","530","23"
"5812499120","Shell Helix 1 Litro De Óleo Hx8 5w30 Motor Api Sp Sintético","Acessórios para Veículos","Lubrificantes e Fluidos","1626","562","34"
"4545556663","Bardahl Flex Aditivo Para Combustivel Motores Flex Amarelo","Acessórios para Veículos","Lubrificantes e Fluidos","1528","948","26"
"4246715245","Óleo De Motor Mobil Mineral 20w-50 Para Moto/quadriciclo De 1 Unidade X 1l","Acessórios para Veículos","Lubrificantes e Fluidos","1519","874","29"
"4246693929","Oleo Mobil Super Moto Semissintetico 10w30 1 Litro","Acessórios para Veículos","Lubrificantes e Fluidos","1515","654","32"
"6304672576","Água Desmineralizada Galão 5l Para Arrefecimento Radiadores Transparente","Acessórios para Veículos","Lubrificantes e Fluidos","1466","1388","19"
"6136607284","Aditivo Diesel Max S10 Bactericida Descarbonizante 500ml","Acessórios para Veículos","Lubrificantes e Fluidos","1423","396","37"
"6556818764","Óleo Motor Yamaha Yamalube Mineral 20w-50 1 Litro P/ Dm","Acessórios para Veículos","Lubrificantes e Fluidos","1422","779","39"
"5727188838","Óleo Câmbio Automático Atf Multi Sintético Dexron Vi Mercon","Acessórios para Veículos","Lubrificantes e Fluidos","1380","295","52"
"3738604887","Aditivo De Combustível Diesel S10 Bardahl Max S10","Acessórios para Veículos","Lubrificantes e Fluidos","1374","671","38"
"6303159158","Oleo 20w50 Mobil Moto 4t 1litro","Acessórios para Veículos","Lubrificantes e Fluidos","1362","980","34"
"3767561319","Aditivo De Combustível Flex Power Acdelco 200ml 88905742 Gm","Acessórios para Veículos","Lubrificantes e Fluidos","1320","779","19"
"5759606892","Lubrificante Para Correntes Chain Lub Super Moto 200ml - Mobil","Acessórios para Veículos","Lubrificantes e Fluidos","1308","1169","32"
"4117112347","Aditivo Radiador Rosa Pronto Uso 5 Lt Galão Arrefecimento Rosa","Acessórios para Veículos","Lubrificantes e Fluidos","1255","1023","25"
"5575583224","Aditivo Pronto Uso Para Radiador Paraflu Bio Orgânico Rosa Rosa-chiclete","Acessórios para Veículos","Lubrificantes e Fluidos","1245","329","19"
"6250614468","Óleo Mineral De Motor Moura Automotiva 20w-50 Para Carro Caminhonete 1l","Acessórios para Veículos","Lubrificantes e Fluidos","1219","470","23"
"3703781291","Kit 04 Aditivo Arrefecimento Radiador Wurth Fluido Organico Rosa","Acessórios para Veículos","Lubrificantes e Fluidos","1183","1097","66"
"6136593500","Aditivo Diesel Max S10 Descarbonizante E Bactericida 500ml","Acessórios para Veículos","Lubrificantes e Fluidos","1165","327","37"
"3475020724","Rastreador Veicular Gps Com Chip E Aplicativo Em Tempo Real! Preto","Acessórios para Veículos","Navegadores GPS para Vehículos","2479","1744","108"
"4524620547","Mini Rastreador Veicular Carro Moto Localizador Gps Android  Preto/branco","Acessórios para Veículos","Navegadores GPS para Vehículos","1280","1128","56"
"3903823321","Ponteira Universal Escapamento Cromada Esportivo Acessorios","Acessórios para Veículos","Performance","1512","1371","36"
"6487454630","Carregador De Bateria Carro/moto/caminhao Auxiliar De Partida 12v 6a 24w","Acessórios para Veículos","Peças Náuticas","1220","1112","50"
"3638323431","Kit 100 Presilha Grampo Parabarro Parachoque Universal Carro","Acessórios para Veículos","Peças de Carros e Caminhonetes","3158","3061","23"
"5029018736","Sensor Tpms Pressao Pneu Gm Onix Cobalt S10 Cruze Prisma Original","Acessórios para Veículos","Peças de Carros e Caminhonetes","2927","1449","49"
"5310188740","Chave Onix Prisma Cobalt Cruze Spin 2012 Ate 2020 C/ Bateria","Acessórios para Veículos","Peças de Carros e Caminhonetes","2668","2570","29"
"3633175793","Sensor Tpms Pressão Pneu Prisma Onix Cruze Tracker Spin S10","Acessórios para Veículos","Peças de Carros e Caminhonetes","2543","957","47"
"3830383071","Kit 4 Farol Milha 14 Leds 42w 12v/24v Redondo Off-road 6000k","Acessórios para Veículos","Peças de Carros e Caminhonetes","2442","2223","53"
"5806140188","Kit 6 Lâmpadas Super Branca 8500k Farol Baixo H7 Alto H1 T10","Acessórios para Veículos","Peças de Carros e Caminhonetes","2436","2411","40"
"2988742558","Kit Lampada Farol Alto E Baixo Na Mesma Lampada H4 T10","Acessórios para Veículos","Peças de Carros e Caminhonetes","2355","2329","39"
"4039553153","Carcaca Oca Vw G6 G7 G8 3 Botao Modelo Original 2013 A 2024","Acessórios para Veículos","Peças de Carros e Caminhonetes","2221","2055","28"
"4014938823","Espaçador Prolongador Sonda Catalisador Apaga Luz","Acessórios para Veículos","Peças de Carros e Caminhonetes","2122","1817","57"
"4112708475","Kit 100 Presilha Grampo Parabarro Parachoque Universal Carro","Acessórios para Veículos","Peças de Carros e Caminhonetes","2107","2030","19"
"1666697349","Par Lâmpadas Super Branca H4 8500k + Par Pingo T10 Universal","Acessórios para Veículos","Peças de Carros e Caminhonetes","2053","1996","39"
"2621232140","Manopla Bola Cambio Marcha Onix 2017 2018 2019 2020 Preta","Acessórios para Veículos","Peças de Carros e Caminhonetes","2022","1947","32"
"4626546586","100 Bicos De Roda Válvula P/ Pneu Sem Câmara Passeio Tr414","Acessórios para Veículos","Peças de Carros e Caminhonetes","1725","899","44"
"5756753428","Par Lâmpada Kit Super Branca H4 55w 8500k Farol Efeito Xenom","Acessórios para Veículos","Peças de Carros e Caminhonetes","1652","1607","33"
"5519090918","Retrovisor Saveiro Gol G3 G4 99 Ate 2012 C Controle 4 Portas","Acessórios para Veículos","Peças de Carros e Caminhonetes","1611","1598","77"
"4438813079","Farol Milha Led Caminhão 120w 12/24v Retangular Universal Branco","Acessórios para Veículos","Peças de Carros e Caminhonetes","1576","1038","45"
"4235533557","Kit Refil Bomba De Combustível Flex Sistema Bosch Universal","Acessórios para Veículos","Peças de Carros e Caminhonetes","1568","1395","75"
"1876768129","Par Suporte Quebra Sol Palio Economy Siena Strada Original","Acessórios para Veículos","Peças de Carros e Caminhonetes","1568","1492","19"
"4831605536","Capa Chave Canivete Onix Prisma Cobalt Cruze 2013/14/15/16","Acessórios para Veículos","Peças de Carros e Caminhonetes","1505","1415","27"
"4931473788","Chave Canivete Carcaça Volks Gol G4 G5 Fox Polo Golf Vw 3bts","Acessórios para Veículos","Peças de Carros e Caminhonetes","1412","1284","27"
"4699316862","Kit 100 Presilha Grampo Parabarro Parachoque Universal Carro","Acessórios para Veículos","Peças de Carros e Caminhonetes","1379","1346","26"
"5013322032","Botão Duplo Vidro Elétrico Gol G5 G6 G7 Fox Voyage Saveiro","Acessórios para Veículos","Peças de Carros e Caminhonetes","1373","1249","27"
"3493467998","Manopla Coifa Marcha Gol Saveiro Voyage G5 G6 G7 2009/2019","Acessórios para Veículos","Peças de Carros e Caminhonetes","1346","1311","47"
"1818934201","Par Lâmpadas Farol Baixo E Alto H4 Philips Halogena 12v","Acessórios para Veículos","Peças de Carros e Caminhonetes","1336","1272","38"
"1864689105","Kit Deslize Trava Do Banco. Gol Parati Voyage G1 G2 G3 G4 G5","Acessórios para Veículos","Peças de Carros e Caminhonetes","1331","1277","21"
"4342454579","100 Bicos De Roda Válvula P/ Pneu Sem Câmara Passeio Tr414","Acessórios para Veículos","Peças de Carros e Caminhonetes","1305","927","47"
"6215907060","Kit Refil Bomba De Combustível Flex Sistema Bosch Completo","Acessórios para Veículos","Peças de Carros e Caminhonetes","1301","1150","69"
"5751911234","Par Lâmpada H7 Super Branca Luz Efeito Xenon Kit Farol Baixo","Acessórios para Veículos","Peças de Carros e Caminhonetes","1301","1227","26"
"2180796569","Manopla Bola De Cambio Marcha Preta Onix 2013 2014 2015 2016","Acessórios para Veículos","Peças de Carros e Caminhonetes","1288","1237","31"
"3860298713","Kit C/ 2 Limpa Ar Condicionado Carro Higienizador Ar Spray","Acessórios para Veículos","Peças de Carros e Caminhonetes","1245","1205","33"
"5344943834","Kit Rolamentos P/ 2 Rodas Traseira Saveiro Parati Voyage Gol","Acessórios para Veículos","Peças de Carros e Caminhonetes","1233","1216","66"
"4294031463","Kit 100 Presilha Grampo Parabarro Parachoque Universal Carro","Acessórios para Veículos","Peças de Carros e Caminhonetes","1232","1204","20"
"1105472171","Quebra Sol Onix 2012 Á 2025 Lado Esquerdo Com Espelho","Acessórios para Veículos","Peças de Carros e Caminhonetes","1218","1183","75"
"3195943302","Kit Lampada Farol Alto Baixo E Milha Neblina ( Foco Duplo )","Acessórios para Veículos","Peças de Carros e Caminhonetes","1169","1165","74"
"6200182318","Filtro De Combustivel Original Bosch Gasolina Flex","Acessórios para Veículos","Peças de Carros e Caminhonetes","1168","1111","20"
"2868822799","Manopla Bola Cambio Para Ford Ka Hatch Sedan 2013 2014 2018","Acessórios para Veículos","Peças de Carros e Caminhonetes","1150","1133","47"
"1808535045","Kit 4 Difusor Saida Ar Gol Voyage G4 G5 G6 Botão E Aro Prata","Acessórios para Veículos","Peças de Carros e Caminhonetes","1127","1104","71"
"6162115582","Kit 4 Borracha Protetora Porta Carro Anti Impacto Veicular","Acessórios para Veículos","Peças de Carros e Caminhonetes","1118","1092","22"
"3451913697","Kit 2 Farol Led Redondo Milha 42w 14 Leds Carro Jeep 9v/36v","Acessórios para Veículos","Peças de Carros e Caminhonetes","1105","1032","29"
"3315254403","40 Capa Porca Boliviana Cromada Caminhão Cavalo 32mm 33mm 32mm/33mm","Acessórios para Veículos","Peças de Linha Pesada","1175","901","104"
"5378635490","Espaçador Prolongador Sonda Lambda Com Catalisador Apaga Luz","Acessórios para Veículos","Peças de Linha Pesada","1159","489","31"
"5305877032","Retrovisor Kawasaki Z400 Rebaixado Haste Curta Média Honda","Acessórios para Veículos","Peças de Motos e Quadriciclos","6453","6327","41"
"5183218656","Kit 4 Piscas Seta Twister Titan Fan 125-150 Xre Cb 300 Bros","Acessórios para Veículos","Peças de Motos e Quadriciclos","3881","3674","42"
"3901632357","Retrovisor Bmw Gs F800 Rebaixado Haste Curta Ou Média Honda","Acessórios para Veículos","Peças de Motos e Quadriciclos","3810","3726","40"
"1950762610","Bateria Moto Titan Fan Biz Bros Fazer 125 150 160 Mix Flex","Acessórios para Veículos","Peças de Motos e Quadriciclos","3784","3762","157"
"3577649283","Suporte Protetor De Placa Moto Mercosul Plástico","Acessórios para Veículos","Peças de Motos e Quadriciclos","2855","2668","20"
"3968028043","Punho Interruptor De Partida Pisca Alerta Cb500 Cg Titan 160","Acessórios para Veículos","Peças de Motos e Quadriciclos","2799","2705","39"
"3975376387","Kit 4 Pisca Seta De Led Cb250 Twister Cg Titan Fan Start 160","Acessórios para Veículos","Peças de Motos e Quadriciclos","2553","2431","43"
"6087714764","Bateria Moto Moura Cg Titan Fan Biz Bros Xre 125 150 160 5ah Direito","Acessórios para Veículos","Peças de Motos e Quadriciclos","2257","2246","169"
"975167599","Retrovisor Gs 650 F800 Bmw Fixo Convexa Rosca Honda Par","Acessórios para Veículos","Peças de Motos e Quadriciclos","2242","2166","35"
"3280643487","4 Pisca Seta Nxr Bros 150/160 Cg Titan Fan, Cbx,cb Xre Esquerdo/direito Preto","Acessórios para Veículos","Peças de Motos e Quadriciclos","2193","2104","41"
"2042051712","Motor Partida Arranque Fan 150 Bros 150 Titan 150 Magnetron","Acessórios para Veículos","Peças de Motos e Quadriciclos","2178","2145","107"
"701279055","Carburador Cg Titan 150 Completo Ks Es Esd Mod Original","Acessórios para Veículos","Peças de Motos e Quadriciclos","1967","1920","71"
"3634603945","Par De Peso Pezinho De Guidao De Moto Pcx 150 Cromado +bucha Aço Cromado","Acessórios para Veículos","Peças de Motos e Quadriciclos","1935","1862","35"
"5335676516","Mutante Bateria Moto Titan Cg Biz Bros Fan 150 160 Crf Pcx","Acessórios para Veículos","Peças de Motos e Quadriciclos","1831","1751","94"
"901012463","Burrinho Freio Dianteiro Cb 300 / Cbx 250 / Titan 125/ 150","Acessórios para Veículos","Peças de Motos e Quadriciclos","1692","1565","36"
"3274749165","Retrovisor Kawasaki Z400 /par Rosca Honda","Acessórios para Veículos","Peças de Motos e Quadriciclos","1684","1644","34"
